Postcode,Bedrooms,2021,2022,2023,2024
2754,5,867.5,786.0,842.0,949.2857142857143
2754,6,838.3333333333334,1200.0,,
2754,7,,,,3750.0
2754,U,,390.0,,
2756,0,280.0,,,370.0
2756,1,296.6666666666667,320.7142857142857,348.52941176470586,352.95454545454544
2756,2,385.46478873239437,414.1666666666667,447.875,481.14864864864865
2756,3,484.54632587859425,533.5767918088737,562.5407166123779,627.8209459459459
2756,4,612.4809160305343,706.9192546583851,738.9383561643835,805.4591194968554
2756,5,756.1875,901.8181818181819,968.448275862069,1015.4878048780488
2756,6,950.0,1060.0,995.5555555555555,1079.2857142857142
2756,7,862.5,750.0,1025.0,1416.6666666666667
2756,8,795.0,,,800.0
2756,U,465.0,515.0,448.0,
2757,1,250.0,,,435.0
2757,2,385.0,450.0,360.0,520.0
2757,3,653.0,675.0,773.3333333333334,650.0
2757,4,750.0,625.0,892.5,1100.0
2757,5,1000.0,,,
2758,0,,,,250.0
2758,1,301.6666666666667,315.0,391.25,356.0
2758,2,567.5,493.75,528.3333333333334,542.0
2758,3,545.0,568.3333333333334,618.0952380952381,637.5
2758,4,679.0625,721.25,771.1764705882352,706.6666666666666
2758,5,936.25,750.0,826.6666666666666,967.5
2758,6,,825.0,,650.0
2758,U,700.0,,,
2759,1,293.3333333333333,320.0,352.0,380.0
2759,2,365.3030303030303,385.0,432.90697674418607,471.8103448275862
2759,3,472.48826291079814,531.5645756457565,582.6547619047619,645.0763358778626
2759,4,558.8461538461538,626.9724770642201,677.8494623655914,754.3421052631579
2759,5,639.5238095238095,693.0555555555555,735.625,860.6578947368421
2759,6,680.0,747.0,650.0,850.0
2759,U,517.5,588.0,594.1666666666666,254.5
2760,0,,260.0,,510.0
2760,1,241.31034482758622,265.0,303.8888888888889,367.02702702702703
2760,2,337.3567251461988,368.7878787878788,415.51627906976745,469.383064516129
2760,3,423.28821656050957,477.3572413793103,513.5839636913767,571.0746054519369
2760,4,505.9034749034749,542.5914396887159,588.3515625,662.0952380952381
2760,5,587.96875,636.4583333333334,686.9117647058823,814.1176470588235
2760,6,808.75,797.5,786.6666666666666,1062.5
2760,7,,595.0,850.0,
2760,8,,680.0,,1200.0
2760,U,361.0,434.4736842105263,499.54545454545456,600.0
2761,1,261.8,353.75,337.5,395.0
2761,2,354.3076923076923,381.1458333333333,438.13432835820896,485.48333333333335
2761,3,453.00373134328356,499.60897435897436,554.784375,625.1151315789474
2761,4,568.6595744680851,622.2752808988764,692.3571428571429,747.0173410404624
2761,5,675.952380952381,762.2972972972973,785.4054054054054,880.0
2761,6,807.1428571428571,860.0,930.0,1031.111111111111
2761,7,,,1100.0,
2761,8,,,,1100.0
2761,9,,530.0,,
2761,U,486.25,540.0,517.5,536.6666666666666
2762,0,,335.0,515.0,
2762,1,344.09090909090907,391.7857142857143,438.06451612903226,527.3
2762,2,432.7027027027027,478.9102564102564,547.5728155339806,611.2043795620438
2762,3,517.8702290076336,566.0162601626016,634.7062937062936,698.8235294117648
2762,4,616.8910256410256,682.0594262295082,733.7576374745418,800.3481012658228
2762,5,696.8965517241379,755.2739726027397,801.4516129032259,889.1954022988506
2762,6,746.0,826.0,966.6666666666666,926.6666666666666
2762,7,1000.0,,950.0,1000.0
2762,8,,,1200.0,
2762,U,600.0,656.5,677.7777777777778,570.0
2763,0,450.0,,550.0,
2763,1,250.0,384.0,340.0,408.3333333333333
2763,2,396.3636363636364,425.87951807228916,484.4767441860465,560.5232558139535
2763,3,479.82682926829267,524.6162280701755,592.893023255814,654.2775229357799
2763,4,583.9811320754717,645.1485148514852,723.0909090909091,767.4272727272727
2763,5,710.8333333333334,692.1052631578947,807.5,840.6216216216217
2763,6,,,767.0,1023.3333333333334
2763,7,716.6666666666666,850.0,900.0,1310.0
2763,U,541.6666666666666,487.5,546.25,
2765,0,,,345.0,
2765,1,327.5,339.2307692307692,379.1304347826087,402.88461538461536
2765,14,,,,2500.0
2765,2,425.0,461.76190476190476,498.0208333333333,554.8943661971831
2765,3,518.5258964143426,570.4040816326531,633.2890365448505,683.3220338983051
2765,4,637.1371504660452,703.4780058651027,739.0720562390159,791.0320987654321
2765,5,707.3103448275862,789.9781659388647,838.4876543209876,906.7933884297521
2765,6,919.6428571428571,860.7692307692307,1002.0588235294117,1125.0
2765,7,1175.0,1093.3333333333333,1205.0,1050.0
2765,9,,,1650.0,
2765,U,629.2857142857143,624.6428571428571,763.1818181818181,850.0
2766,0,400.0,,400.0,
2766,1,220.0,301.0,543.3333333333334,345.35714285714283
2766,2,370.89285714285717,394.6341463414634,453.06451612903226,494.7435897435897
2766,3,445.03731343283584,478.35403726708074,546.2356687898089,621.4551282051282
2766,4,527.2058823529412,554.5454545454545,643.9142857142857,718.1159420289855
2766,5,588.0,639.9047619047619,750.7142857142857,797.3913043478261
2766,6,620.0,,,950.0
2766,U,490.0,510.0,,
2767,1,211.66666666666666,214.6,265.0,361.0
2767,2,366.0377358490566,401.734693877551,452.90697674418607,501.0377358490566
2767,3,434.60663507109007,480.5145631067961,543.1792452830189,610.3787878787879
2767,4,535.3448275862069,598.8505747126437,706.4563106796116,753.0188679245283
2767,5,583.8888888888889,668.0555555555555,759.1176470588235,872.1428571428571
2767,6,650.0,810.0,800.0,925.0
2767,7,850.0,,,
2767,8,,,760.0,
2767,9,,,850.0,
2767,U,580.0,535.0,473.3333333333333,1116.6666666666667
2768,1,250.0,368.3333333333333,,347.5
2768,2,463.2142857142857,466.0,545.0,564.5
2768,3,577.7931034482758,619.7663551401869,683.6190476190476,733.2173913043479
2768,4,670.0954198473282,711.2,782.6714801444043,816.3953488372093
2768,5,847.2222222222222,905.6818181818181,876.7045454545455,933.9166666666666
2768,6,1062.5,978.3333333333334,1121.6666666666667,1130.0
2768,U,660.0,664.0,690.0,700.0
2769,0,680.0,,,
2769,1,325.0,382.5,360.0,415.0
2769,2,418.3888888888889,492.85714285714283,599.4117647058823,566.7391304347826
2769,3,666.921052631579,720.5882352941177,732.0175438596491,779.6938775510204
2769,4,698.0414746543779,767.6709401709402,839.1254752851711,858.1347826086957
2769,5,761.0,851.1184210526316,972.8571428571429,991.3513513513514
2769,6,780.0,1000.0,1055.0,1045.0
2769,7,,925.0,950.0,
2769,U,1565.0,707.5,810.0,
2770,0,360.0,296.6666666666667,,
2770,1,218.34375,273.4761904761905,285.7142857142857,341.73333333333335
2770,2,319.5473684210526,357.5257731958763,397.3574297188755,454.69767441860466
2770,3,384.5494923857868,416.59515151515154,481.63942931258106,527.3662337662338
2770,4,468.4810126582278,524.8356164383562,574.4175824175824,644.1624365482234
2770,5,554.047619047619,747.5,670.2173913043479,733.0434782608696
2770,6,766.6666666666666,922.0,1700.0,1058.0
2770,7,,700.0,,
2770,8,1600.0,,,2200.0
2770,U,434.2857142857143,392.0833333333333,481.07142857142856,
2773,1,270.0,375.0,,400.0
2773,2,457.5,416.25,512.5,563.75
2773,3,587.4285714285714,598.452380952381,631.1428571428571,689.8275862068965
2773,4,767.1428571428571,802.6,779.2857142857143,841.578947368421
2773,5,810.0,828.0,855.0,1057.857142857143
2773,U,735.0,550.0,,650.0
2774,1,320.0,340.0,325.0,440.0
2774,2,428.3333333333333,453.25,487.27272727272725,481.3157894736842
2774,3,523.581081081081,527.3239436619718,616.5068493150685,634.1538461538462
2774,4,665.2380952380952,672.8409090909091,715.3030303030303,765.4285714285714
2774,5,679.5,745.8333333333334,840.5555555555555,1133.3333333333333
2774,6,850.0,,,750.0
2774,U,450.0,546.6666666666666,580.0,
2775,1,290.0,350.0,365.0,355.0
2775,2,290.0,410.8333333333333,426.3636363636364,455.0
2775,3,515.0,567.2222222222222,560.0,597.0
2775,4,500.0,437.5,600.0,532.0
2775,5,500.0,,,900.0
2775,7,,,,2000.0
2775,U,,,250.0,
2776,1,300.0,317.5,420.0,250.0
2776,2,475.0,486.25,470.0,496.3636363636364
2776,3,485.8,539.6875,558.695652173913,705.2173913043479
2776,4,620.0,626.1111111111111,857.7777777777778,749.0909090909091
2776,5,,700.0,500.0,760.0
2776,U,,,1400.0,
2777,1,280.0,374.0,293.3333333333333,380.0
2777,2,420.92105263157896,463.1818181818182,455.95238095238096,523.448275862069
2777,3,544.0909090909091,560.4216867469879,589.2380952380952,629.030612244898
2777,4,598.9473684210526,646.2820512820513,703.6170212765958,783.0392156862745
2777,5,640.0,727.7272727272727,706.0,882.2222222222222
2777,6,650.0,695.0,862.5,802.5
2777,7,,,1050.0,800.0
2777,U,,,620.0,
2778,0,250.0,,,
2778,1,180.0,313.3333333333333,345.0,390.0
2778,2,412.14285714285717,483.3333333333333,466.6666666666667,505.0
2778,3,465.5,554.4117647058823,559.6153846153846,623.3333333333334
2778,4,576.25,641.875,635.5555555555555,698.3333333333334
2779,1,350.0,376.6666666666667,363.3333333333333,403.3333333333333
2779,2,408.57142857142856,368.0,530.0,455.0
2779,3,494.44444444444446,522.0689655172414,526.5625,573.0
2779,4,577.5,642.5,658.125,743.5
2779,5,630.0,750.0,760.0,840.0
2779,6,,,650.0,
2779,U,,,550.0,
2780,1,395.5263157894737,373.57142857142856,386.0,408.1818181818182
2780,2,466.18279569892474,452.8888888888889,467.258064516129,510.4533333333333
2780,3,520.3714285714286,549.9193548387096,571.4141414141415,599.7452229299363
2780,4,622.9268292682926,656.439024390244,659.75,737.3584905660377
2780,5,531.6666666666666,739.5833333333334,833.8888888888889,785.4545454545455
2780,6,800.0,800.0,,
2780,7,,,,810.0
2780,U,430.0,462.85714285714283,460.0,
2782,1,380.0,,380.0,380.0
2782,2,445.93333333333334,481.8181818181818,576.0714285714286,506.0
2782,3,546.7361111111111,545.1612903225806,592.3684210526316,618.8888888888889
2782,4,605.6756756756756,764.3478260869565,694.0909090909091,688.0
2782,5,750.0,807.5,790.7142857142857,816.6666666666666
2782,6,700.0,750.0,,
2782,U,500.0,540.0,615.0,
2783,1,273.3333333333333,360.0,394.0,391.6666666666667
2783,2,412.5,477.5,465.0,500.0
2783,3,476.875,517.6086956521739,529.8333333333334,593.2692307692307
2783,4,553.4615384615385,569.0,645.0,675.0
2783,5,500.0,580.0,600.0,
2783,U,500.0,550.0,,
2784,1,450.0,410.0,,340.0
2784,2,468.75,491.25,450.8333333333333,488.57142857142856
2784,3,480.0,547.7777777777778,556.6666666666666,577.2222222222222
2784,4,583.3333333333334,725.0,708.3333333333334,725.0
2784,5,700.0,825.0,790.0,775.0
2784,6,750.0,,,
2785,1,370.0,396.6666666666667,362.5,390.0
2785,2,436.15384615384613,443.44827586206895,444.8837209302326,503.4782608695652
2785,3,458.57142857142856,510.87301587301585,504.0845070422535,568.4468085106383
2785,4,588.1818181818181,582.6470588235294,615.25,640.5555555555555
2785,5,737.5,800.0,750.0,735.0
2785,6,,,650.0,
2785,7,,,,1100.0
2786,1,,,280.0,
2786,2,411.1111111111111,570.5555555555555,461.6666666666667,457.5
2786,3,452.22222222222223,486.25,504.44444444444446,542.2222222222222
2786,4,563.3333333333334,542.5,567.5,723.5714285714286
2786,5,530.0,,,
2787,0,270.0,,,
2787,1,200.0,200.0,146.25,360.0
2787,2,292.94117647058823,311.3333333333333,313.8888888888889,321.5
2787,3,337.95454545454544,384.0,426.51785714285717,402.5
2787,4,423.6111111111111,442.3076923076923,450.0,500.2083333333333
2787,5,350.0,500.0,,590.0
2787,U,320.0,,,
2790,1,279.2857142857143,290.0,294.2857142857143,253.1818181818182
2790,2,301.1111111111111,337.85714285714283,345.6880733944954,366.3235294117647
2790,3,348.43575418994413,401.2067039106145,397.5910931174089,432.96363636363634
2790,4,440.42857142857144,497.46938775510205,538.4375,542.4074074074074
2790,5,541.25,683.3333333333334,633.6363636363636,587.5
2790,6,500.0,,,675.0
2790,U,300.0,300.0,432.5,435.0
2791,1,160.0,,,
2791,3,,450.0,400.0,
2791,4,300.0,500.0,465.0,413.0
2791,7,,,,1000.0
2792,1,,205.0,,
2792,2,300.0,,330.0,400.0
2792,3,300.0,320.0,395.0,405.0
2792,4,400.0,,,
2792,5,,410.0,395.0,
2792,U,,,370.0,350.0
2793,2,240.0,240.0,,320.0
2793,3,315.0,362.5,295.0,325.0
2793,4,,,,487.5
2794,1,242.5,220.0,193.33333333333334,230.0
2794,2,256.6111111111111,284.4047619047619,285.79545454545456,321.0
2794,3,321.12,344.9561403508772,368.6936936936937,398.91129032258067
2794,4,380.1219512195122,413.14814814814815,400.42857142857144,448.7878787878788
2794,5,400.7142857142857,473.3333333333333,,460.0
2794,6,,,,350.0
2794,U,235.0,325.0,312.0,323.3333333333333
2795,0,406.6666666666667,,,
2795,1,244.63636363636363,271.8181818181818,282.1578947368421,287.65625
2795,2,333.81481481481484,373.36538461538464,390.8423913043478,407.8497409326425
2795,3,398.0333988212181,437.5601750547046,451.7037037037037,480.0242914979757
2795,4,473.45454545454544,513.050139275766,551.3483146067416,592.9242424242424
2795,5,514.6296296296297,578.5416666666666,687.0689655172414,609.8275862068965
2795,6,637.5,700.0,700.0,
2795,7,,,,700.0
2795,8,,,,1050.0
2795,U,422.14285714285717,438.125,462.3076923076923,400.0
2797,1,,275.0,,290.0
2797,2,225.0,,380.0,
2797,3,230.0,380.0,382.0,347.5
2797,4,,400.0,420.0,385.0
2798,2,320.0,400.0,409.0,618.0
2798,3,466.6666666666667,452.5,489.46666666666664,491.42857142857144
2798,4,506.6666666666667,520.0,506.9166666666667,647.7777777777778
2798,5,750.0,550.0,,925.0
2799,0,230.0,,,
2799,1,190.0,230.0,,
2799,2,259.5833333333333,335.0,387.3076923076923,355.0
2799,3,332.3529411764706,415.48387096774195,430.0,473.16326530612247
2799,4,400.90909090909093,467.63157894736844,512.0588235294117,579.0384615384615
2799,5,474.0,525.0,535.0,550.0
2799,6,,,,660.0
2799,U,340.0,350.0,375.0,475.0
2800,0,275.0,370.0,,335.0
2800,1,273.7068965517241,305.7164179104478,331.9871794871795,387.3333333333333
2800,2,407.3241758241758,439.22340425531917,458.0352422907489,465.8839779005525
2800,3,470.8855869242199,514.3692946058092,522.7282741738067,538.6978102189781
2800,4,564.7471590909091,628.0126582278481,642.0438799076212,645.8275862068965
2800,5,715.1923076923077,784.2424242424242,728.2894736842105,774.0444444444445
2800,6,1587.5,925.0,,1300.0
2800,7,,,600.0,590.0
2800,8,,,,840.0
2800,9,3600.0,,,
2800,U,448.09090909090907,618.6538461538462,452.27272727272725,529.0
2803,3,350.0,327.5,,
2803,4,350.0,,,
2804,2,222.77777777777777,260.0,286.6666666666667,345.0
2804,3,303.6111111111111,336.4,347.85714285714283,361.0869565217391
2804,4,345.0,336.53846153846155,408.3333333333333,437.77777777777777
2804,5,,430.0,,
2804,6,510.0,,,
2805,3,230.0,270.0,240.0,290.0
2805,4,260.0,,,
2805,U,,,380.0,
2806,1,,,,200.0
2806,2,,300.0,,310.0
2806,3,304.1666666666667,,369.1666666666667,365.0
2806,4,400.0,,,450.0
2806,5,,,,550.0
2806,U,,330.0,,
2807,2,,263.3333333333333,270.0,295.0
2807,3,315.0,315.0,300.0,
2807,4,325.0,,,
2808,3,,260.0,,275.0
2809,2,,,,280.0
2809,3,200.0,,320.0,
2810,1,150.0,,,230.0
2810,2,224.0,200.0,265.0,296.875
2810,3,258.3333333333333,289.70588235294116,315.4761904761905,339.3333333333333
2810,4,312.22222222222223,408.8888888888889,336.6666666666667,405.7142857142857
2810,5,325.0,,,
2810,6,,,,400.0
2810,U,,240.0,180.0,
2818,1,,,320.0,
2818,2,,,330.0,385.0
2818,3,360.0,380.0,385.0,391.6666666666667
2818,4,480.0,600.0,397.5,590.0
2818,5,,,430.0,
2820,0,,290.0,,
2820,1,249.375,237.5,274.0,251.66666666666666
2820,2,303.38235294117646,294.0,329.3939393939394,336.59574468085106
2820,3,370.3448275862069,373.6363636363636,429.59016393442624,458.9035087719298
2820,4,433.6363636363636,396.1111111111111,542.0238095238095,546.7741935483871
2820,5,469.1666666666667,568.5714285714286,984.0,548.0
2820,6,,,400.0,1000.0
2820,U,395.0,457.25,813.3333333333334,
2821,1,180.0,255.0,,
2821,2,253.33333333333334,280.55555555555554,380.0,464.2857142857143
2821,3,330.2173913043478,376.52777777777777,393.84615384615387,433.1896551724138
2821,4,431.9047619047619,457.6470588235294,477.85714285714283,510.35714285714283
2821,5,490.0,406.0,,600.0
2821,U,,300.0,450.0,
2823,1,129.0,,239.44444444444446,271.6666666666667
2823,2,183.33333333333334,192.5,234.0,237.85714285714286
2823,3,259.92857142857144,238.88888888888889,289.2857142857143,336.47058823529414
2823,4,211.66666666666666,257.5,282.0,600.0
2823,5,,,,390.0
2824,1,150.0,156.66666666666666,130.0,180.0
2824,2,216.66666666666666,245.71428571428572,252.5,252.0
2824,3,270.16129032258067,297.75,330.29411764705884,326.9230769230769
2824,4,335.5,291.0,311.42857142857144,376.6666666666667
2824,5,400.0,320.0,,
2824,U,,,130.0,
2825,1,195.0,190.0,200.0,280.0
2825,2,262.5,255.8,257.5,300.7142857142857
2825,3,291.0344827586207,331.0769230769231,320.2,343.75
2825,4,278.5,283.6470588235294,409.8,396.6666666666667
2825,5,290.0,327.6666666666667,658.5,
2825,6,,120.0,120.0,
2826,3,,,,330.0
2827,1,,195.0,155.0,
2827,2,240.52631578947367,247.05882352941177,278.1818181818182,329.5
2827,3,261.2857142857143,280.1923076923077,302.6666666666667,350.96153846153845
2827,4,260.8333333333333,279.1666666666667,326.8333333333333,369.0
2827,5,,315.0,,
2828,2,186.66666666666666,180.0,220.0,280.0
2828,3,185.0,227.5,267.5,250.0
2828,5,200.0,,,
2829,1,165.0,212.5,,200.0
2829,2,199.0909090909091,215.41666666666666,254.0,256.25
2829,3,222.90322580645162,243.57142857142858,261.08,287.0
2829,4,262.5,265.0,290.8333333333333,335.0
2829,5,170.0,,,250.0
2829,6,250.0,280.0,,
2829,U,,280.0,,
2830,1,249.8,267.44444444444446,256.5,269.7142857142857
2830,11,1200.0,,,
2830,2,349.05405405405406,373.07738095238096,391.42660550458714,397.5175879396985
2830,3,383.4353741496599,423.92190152801356,449.5846394984326,479.30258899676375
2830,4,485.5614973262032,526.7837209302326,565.2390852390853,586.3215859030837
2830,5,577.9310344827586,676.1111111111111,653.8888888888889,623.6206896551724
2830,6,947.5,990.0,680.0,850.0
2830,7,850.0,773.0,,
2830,U,337.14285714285717,356.15384615384613,415.0,393.0
2831,1,,200.0,,
2831,2,130.0,312.5,,355.0
2831,3,305.90909090909093,365.45454545454544,407.5,367.5
2831,4,465.0,400.0,,550.0
2831,5,150.0,600.0,,
2831,U,300.0,150.0,,
2832,1,,180.0,180.0,
2832,2,246.66666666666666,255.0,230.0,301.6666666666667
2832,3,241.36363636363637,222.85714285714286,326.1111111111111,323.1
2832,4,251.42857142857142,437.5,318.6363636363636,363.6363636363636
2832,5,300.0,,,
2832,U,,240.0,240.0,
2833,1,100.0,,,170.0
2833,2,240.0,250.0,250.0,203.0
2833,3,241.6,242.85714285714286,276.0,207.75
2833,4,253.33333333333334,190.75,172.0,226.66666666666666
2833,5,220.0,,,230.0
2833,6,,,,290.0
2833,U,,,90.0,
2834,1,250.0,170.0,200.0,250.0
2834,2,285.8333333333333,259.09090909090907,276.6666666666667,286.6666666666667
2834,3,268.375,265.6875,307.6363636363636,321.4166666666667
2834,4,238.0,292.5,296.6666666666667,311.6666666666667
2834,U,,190.0,180.0,
2835,0,35.0,43.0,95.0,
2835,1,95.0,133.84615384615384,166.66666666666666,173.46153846153845
2835,2,200.0,221.85185185185185,240.0,233.1818181818182
2835,3,256.126582278481,275.56435643564356,280.873417721519,298.93939393939394
2835,4,248.09756097560975,258.92857142857144,257.3829787234043,289.1162790697674
2835,5,350.0,383.75,448.3333333333333,435.0
2835,6,450.0,,500.0,
2835,U,,300.0,,
2836,1,,,130.0,123.33333333333333
2836,2,180.0,180.0,146.0,241.0
2836,3,208.75,185.0,220.0,231.0
2836,4,,185.0,213.33333333333334,
2839,1,,220.0,,
2839,2,188.33333333333334,226.66666666666666,247.5,238.0
2839,3,215.0,238.0,243.75,218.33333333333334
2839,4,195.0,193.33333333333334,255.0,250.0
2840,0,,155.0,,
2840,1,175.0,200.0,223.33333333333334,180.0
2840,2,200.0,277.0,247.85714285714286,261.875
2840,3,276.5,288.92857142857144,313.62068965517244,341.17857142857144
2840,4,336.25,306.5,361.25,367.5
2840,5,500.0,,,
2840,U,,162.5,115.0,
2842,2,250.0,210.0,240.0,125.0
2842,3,200.0,271.42857142857144,230.0,
2842,4,,180.0,,320.0
2843,1,220.0,,,
2843,2,233.33333333333334,270.0,276.0,351.6666666666667
2843,3,261.7857142857143,508.3333333333333,319.1666666666667,343.3333333333333
2843,4,280.0,313.3333333333333,332.5,352.4
2844,1,,,200.0,
2844,2,201.66666666666666,258.3333333333333,284.1666666666667,350.0
2844,3,280.55555555555554,311.25,396.25,370.0
2844,4,291.0,372.5,290.0,600.0
2844,5,450.0,,320.0,530.0
2844,U,225.0,,,
2845,1,,,,260.0
2845,2,275.0,310.0,463.125,322.0
2845,3,329.1666666666667,399.09090909090907,438.92857142857144,458.05555555555554
2845,4,444.54545454545456,485.55555555555554,516.8421052631579,554.5454545454545
2845,5,480.0,,550.0,
2845,6,,,,600.0
2845,U,,,520.0,
2846,4,,,400.0,
2846,5,,250.0,,
2847,1,,,,295.0
2847,2,292.9166666666667,323.1818181818182,294.2857142857143,342.3333333333333
2847,3,347.8125,347.5,400.6818181818182,395.0
